出走馬T.競走コード,馬番,枠番,異常区分コード,単勝人気,入線順位,確定着順,馬券評価順位,予想タイム指数,予想タイム指数順位,得点,デフォルト得点,デフォルト得点順位,得点V1,得点V1順位,得点V2,得点V2順位,得点V3,得点V3順位,得点V1順位逆数,得点V2順位逆数,得点V3順位逆数,三連単用得点,三連単用馬券評価順位,血統距離評価,血統トラック評価,血統成長力評価,血統総合評価,血統距離評価B,血統トラック評価B,血統成長力評価B,血統総合評価B,予想タイム偏差値,過去5走最高タイム指数,前走レースレベル,前走レースレベル順位,先行指数,先行率,先行指数順位,予想展開,予想タイム指数回帰推定値,予想タイム指数回帰推定値順位,血統登録番号,性別コード,近走競走コード1,近走馬番1,近走競走コード2,近走馬番2,近走競走コード3,近走馬番3,近走競走コード4,近走馬番4,近走競走コード5,近走馬番5,次走競走コード,次走馬番,休養週数,休養後出走回数,単勝配当,複勝配当,単勝オッズ,単勝支持率,複勝オッズ1,複勝オッズ2,単勝推定オッズ,複勝推定オッズ,連対推定オッズ,予想オッズ,予想人気,クラス変動,騎手コード,騎手所属場コード,見習区分,騎手評価,調教師評価,枠順評価,脚質評価,キャリア,馬齢,調教師コード,負担重量,馬体重,馬体重増減,距離増減,前走着順,前走人気,前走着差,前走トラック種別コード,前走馬体重,前走頭数,タイム指数上昇係数,タイム指数回帰推定値,タイム指数回帰標準偏差,斤量比,前走休養週数,騎手ランキング,調教師ランキング,馬単合成オッズ,過程値a,過程値b,調節値,勝率,充足率,父繁殖登録番号,母繁殖登録番号,父繁殖馬生年,母繁殖馬生年,父出産年齢,母出産年齢,母血統登録番号,母平地収得賞金累計,母評価,馬番判定,過程値,レースT.競走コード,距離,トラック種別コード,主催者コード,競走番号,場コード,グレードコード,競走種別コード,競走条件コード,競走条件名称,トラックコード,頭数,天候コード,馬場状態コード,予想勝ち指数,初出走頭数,人気馬得点1,人気馬支持率1,人気馬馬券評価順位1,人気馬得点2,人気馬支持率2,人気馬馬券評価順位2,人気馬得点3,人気馬支持率3,人気馬馬券評価順位3,予想決着指数,投票フラグ,波乱度,タイム指数誤差,登録頭数,回次,日次,タイム指数FB補正量,タイム指数FB頭数,一番人気予想展開,平均得点,得点標準偏差,平均予想タイム指数,予想タイム標準偏差,レースレベル,予想タイム指数平均値a,予想タイム指数平均値b,最低勝率,過程値合計,過程値b合計,勝率標準偏差,レース充足率
22201050602,12,6,0,6,4,4,8,55.13988639,8,40,43,9,4,5,4,6,43,9,10,10,7,43,8,50,42,50,41,45,43,45,41,52,58,51,5,65.80524,0.0625,3,2,46,13,2019107005,2,22112110602,5,22111210501,6,22110100502,14,22109200604,13,22108280406,6,22201301001,7,3,5,0,0,17.1,0.04678363,2,5.6,15.2,2.2,3.5,19,4,0,1179,0,0,45,30,54,90,5,3,1141,540,474,-2,0,5,6,17,1,476,14,-2.563581,46.52963479,128.4753,11.39240506,2,12,137,14,3,3,49,3,100,,,,,,,,,,2,64556.6,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,16,8,0,10,5,5,15,41.86520394,15,29,39,16,-2,11,-1,11,38,16,6,5,1,30,15,42,62,49,58,38,51,25,44,36,40,40,16,33.33333,0.125,8,3,42,14,2019101445,2,22112250606,6,0,0,0,0,0,0,0,0,22201230602,8,1,1,0,0,92.4,0.008658009,9.5,30.6,88.5,8.3,17.2,33.3,12,0,1092,0,0,48,38,54,67,1,3,1106,540,482,4,0,9,5,50,1,478,15,0,0,0,11.2033195,0,29,63,82.8,0,1,49,1,25,,,,,,,,,,2,50.4,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,14,7,0,9,6,6,11,49.03258565,11,37,42,12,4,7,4,7,42,12,10,10,5,40,11,61,71,71,72,41,32,42,29,45,50,49,12,61.7123,0.375,4,2,57,7,2019106415,2,22112250602,7,22111270506,2,0,0,0,0,0,0,22201160602,13,1,2,0,0,72.1,0.0110957,6.1,19.3,76.7,7.5,15.2,32.4,11,0,1192,0,3,54,45,54,90,2,3,1064,510,472,0,0,9,10,24,1,472,16,6.784166,56.80356091,0,10.80508475,3,83,67,79.7,0,1,49,1,50,,,,,,,,,,2,9346.9,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,11,6,0,14,7,7,5,47.67993009,12,43,45,7,6,3,7,3,45,6,14,14,11,49,6,46,44,55,43,59,78,60,76,43,51,50,8,45.43994,0.5,5,2,59,5,2019104335,2,22110160501,2,22109260601,3,22109110603,7,22108210102,11,22106200105,10,22201230602,10,11,0,0,0,198.1,0.004038364,16,52.5,184.1,16.6,38.3,31.5,10,0,1177,0,3,49,48,48,90,5,3,1147,510,456,10,200,7,15,20,1,446,16,5.892271,58.7481352,151.2447,11.18421053,2,65,115,179.9,0,1,49,1,100,,,,,,,,,,1,5170.9,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,2,1,0,15,8,8,9,53.86890443,9,40,43,10,4,6,6,4,43,10,10,13,7,43,8,46,55,39,51,45,43,45,41,51,52,55,3,42.9322,0.5,6,3,53,10,2019105695,2,22111070502,1,22108220101,1,22108070402,8,22107180302,13,22107040305,8,22201160602,1,8,1,0,0,207.1,0.003862868,22.6,74.4,196.4,20.1,44.8,36.3,13,0,1173,0,2,53,28,47,67,5,3,1005,520,434,4,400,15,18,12,0,430,18,0.1807409,52.9997436,124.419,11.98156682,10,122,154,184.3,2,2,49,2,100,,,,,,,,,,2,46301,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,3,2,0,2,9,9,7,57.38805017,5,40,46,5,-8,15,-5,15,44,7,2,1,10,44,7,39,47,40,43,47,37,44,35,55,56,51,5,14.54379,0.8125,16,4,69,2,2019105314,2,22112110602,1,22109180605,9,0,0,0,0,0,0,22203130601,9,3,1,0,0,7.6,0.1052632,1.4,3,7.4,1.6,2,11.2,2,0,1043,0,0,56,64,47,10,2,3,1126,540,522,2,0,4,4,16,1,520,14,11.92023,68.99730604,0,10.34482759,11,45,32,7.3,6,6,49,6,50,,,,,,,,,,1,109432,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,7,4,0,11,10,10,6,56.96075838,6,42,46,6,-3,12,3,8,46,4,5,9,13,50,5,49,52,44,49,48,43,56,42,55,56,50,8,18.11941,0.375,14,4,58,6,2019101381,2,22112120701,14,22111210503,12,22110310503,7,22110100503,2,22108140402,8,22202260601,13,3,6,0,0,102.2,0.007827789,9.5,30.8,87.6,8.2,18.3,24,7,0,1091,0,0,55,38,48,10,6,3,1100,540,454,-4,0,7,7,18,1,458,14,1.421589,57.8529481,172.7852,11.89427313,2,34,184,58.3,5,5,49,5,100,,,,,,,,,,1,99505.2,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,13,7,0,7,11,11,4,58.3242086,4,47,47,4,0,9,0,9,46,3,8,7,13,51,4,44,30,36,27,57,58,52,57,56,60,56,1,24.98874,0.875,12,4,61,4,2019102387,2,22112110704,1,22111210502,1,22110300505,6,0,0,0,0,22202130501,2,3,3,0,0,21.3,0.03755869,3.5,10.7,22.9,3,5.4,23.7,6,0,1140,0,0,54,53,54,10,3,3,1169,540,470,2,200,13,8,9,0,468,16,2.169932,61.06431992,112.7609,11.4893617,2,10,113,21.5,7,7,49,7,75,,,,,,,,,,1,133762.3,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,9,5,0,8,12,12,14,38.46167958,16,30,41,14,-4,13,-1,12,40,14,4,5,3,33,14,51,58,47,56,45,47,48,44,32,35,50,8,15.38461,1,15,4,38,15,2019104478,2,22112180605,1,0,0,0,0,0,0,0,0,22205010503,8,2,1,0,0,24.2,0.03305785,4.4,13.5,36.4,4.3,8.1,40.6,16,0,1032,0,0,61,51,48,10,1,3,1102,540,484,6,-200,11,6,24,0,478,13,0,0,0,11.15702479,0,23,57,32.2,0,1,49,1,25,,,,,,,,,,1,0,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,15,8,0,16,13,13,10,52.25033791,10,38,43,11,2,8,0,10,42,11,9,7,5,40,11,51,62,37,58,44,55,55,53,49,54,56,1,34.95678,0.5,7,3,48,11,2019106725,2,22112180601,7,22111270505,7,0,0,0,0,0,0,22203260606,3,2,2,0,0,216,0.003703704,24.2,79.8,201.1,16.1,39.7,29.2,9,0,1153,0,0,52,48,54,67,2,3,1152,540,442,2,600,13,7,20,1,440,16,-3.931529,47.57695519,0,12.21719457,2,114,127,175.3,1,1,49,1,50,,,,,,,,,,1,29005.9,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,6,3,0,12,14,14,13,47.30118773,13,30,42,13,-6,14,-5,16,41,13,3,1,4,34,13,49,50,54,49,60,57,53,57,42,44,47,13,22.22222,0.9375,13,4,47,12,2019109057,2,22110230504,16,0,0,0,0,0,0,0,0,22203154207,5,10,0,0,0,121.2,0.00660066,15.7,51.5,129.2,14.7,30.6,39,15,0,1164,0,9,17,37,48,10,1,3,1029,520,398,-4,400,11,12,23,0,402,18,0,0,0,13.06532663,0,64,167,131.4,0,1,49,1,25,,,,,,,,,,2,4307.1,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050602,5,3,0,5,15,15,12,55.50912443,7,36,44,8,-2,10,-2,13,43,8,6,3,7,41,10,65,69,64,69,39,40,36,36,53,53,44,15,92.85714,0.6875,1,1,56,8,2019103921,2,22112180606,4,0,0,0,0,0,0,0,0,22203120601,11,2,1,0,0,16.3,0.04907976,2.1,6,15.5,2.3,3.6,18.5,3,0,1183,0,3,46,34,47,10,1,3,1108,510,446,-4,0,4,9,42,1,450,14,0,0,0,11.43497758,0,59,135,15.1,4,4,49,4,25,,,,,,,,,,1,70749.3,22201050602,1800,1,1,2,6,,12,703,3歳 未勝利,24,16,1,1,69.50662928,0,59,0.5333334,1,40,0.1052632,7,55,0.09411765,2,72.04625,0,1,0,16,1,1,0,0,2,45.1,7.762087,53.2,7.969962,47.8,53.2,53.2,0.6,1935385,105,,59.3
22201050603,5,3,0,2,1,1,2,63.71824138,3,54,50,2,5,3,2,7,45,3,12,9,9,49,3,50,57,55,55,57,60,56,59,64,62,46,11,57.50029,0.1333333,5,2,68,2,2019105458,1,22112110603,8,22110100502,12,22109180605,12,0,0,0,0,22203130606,14,3,1,430,130,4.3,0.1860465,1.1,1.8,3.8,1.2,1.5,4.4,3,0,1140,0,0,50,42,47,90,3,3,1175,560,522,4,0,3,1,2,1,518,15,4.079221,68.23053898,128.8961,10.72796935,8,10,117,3.6,23,23,39,23,75,,,,,,,,,,1,373310.5,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,7,4,0,12,2,2,12,48.10450436,12,34,43,10,-4,13,-2,13,42,11,2,3,4,37,12,56,58,55,57,39,40,36,36,44,47,57,1,29.99922,0.2666667,11,4,44,12,2019102785,1,22112180607,13,22110170403,4,22110030605,2,0,0,0,0,22201220602,10,2,1,0,2620,278.8,0.00286944,26.2,63.4,236,26.3,64.7,30,13,0,1161,0,0,49,40,48,10,3,3,1080,560,482,8,-200,15,13,28,0,474,18,-0.4059535,44.43187094,78.54035,11.61825726,8,63,96,206.5,0,1,39,1,75,,,,,,,,,,1,6871,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,11,6,0,1,3,3,3,64.85656115,1,49,48,3,9,2,-1,10,42,8,14,4,4,42,8,57,60,53,59,33,47,34,41,66,64,46,11,38.81015,0.4,8,3,52,9,2019104997,1,22112110603,5,22107240205,5,0,0,0,0,0,0,22206190503,6,3,1,0,110,1.7,0.4705882,1.1,1.1,1.7,1.1,1.2,3.8,1,0,5386,0,0,54,37,54,67,2,3,1132,560,516,6,0,2,2,2,1,510,15,-9.364161,52.51289828,0,10.85271318,19,8,114,1.6,28,28,39,28,50,,,,,,,,,,1,446974.8,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,15,8,0,5,4,4,13,48.63631452,11,33,41,13,-4,12,-6,15,40,13,2,1,2,32,13,50,42,50,41,59,52,53,52,44,47,41,15,71.42857,0.06666667,2,2,49,11,2019104371,1,22112110606,7,0,0,0,0,0,0,0,0,22201160603,13,3,1,0,0,15.9,0.05031447,2.9,6.3,19.3,2.8,5.4,17,5,0,1180,0,0,50,46,54,90,1,3,1027,560,484,4,0,4,1,21,1,480,7,0,0,0,11.57024793,0,18,29,18.5,0,1,39,1,25,,,,,,,,,,1,8622.7,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,8,5,0,7,5,5,7,54.7538815,6,42,46,5,3,7,1,8,45,5,8,7,9,47,6,60,55,45,54,49,49,46,47,52,55,55,3,0,0.4,0,0,55,6,2019100482,1,22112110705,3,0,0,0,0,0,0,0,0,22201290503,11,3,1,0,0,37.2,0.02150538,6.3,14.6,42.9,4.5,10.6,20.2,9,0,1091,0,0,58,42,48,10,1,3,1156,560,502,8,400,5,11,23,1,494,13,0,0,0,11.15537849,0,34,166,45.1,4,4,39,4,25,,,,,,,,,,2,61595.6,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,12,7,0,9,6,6,4,57.6236829,4,47,45,6,4,5,7,2,45,4,10,14,9,48,4,63,64,64,64,63,68,64,68,56,59,52,5,72.31031,0.6,1,2,67,3,2019100489,1,22112110701,7,22111210502,5,22109120602,2,22108280405,8,0,0,22202060702,3,3,2,0,0,54,0.01481481,5.2,12,46.6,4.7,11.1,16.7,4,0,1177,0,3,49,32,54,90,4,3,1141,530,436,4,0,4,8,17,1,432,12,7.111485,66.69682217,172.6149,12.1559633,2,65,137,46.8,7,7,39,7,100,,,,,,,,,,2,120299,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,13,7,0,3,7,7,1,64.14342342,2,56,50,1,11,1,4,3,46,1,15,13,14,58,1,62,60,55,60,61,61,55,61,65,64,50,6,64.17159,0.1333333,4,2,57,5,2019104352,1,22112190602,2,22110310402,2,22110020604,9,22109120602,7,22108070401,11,22201231007,7,2,6,0,0,7.2,0.1111111,1.4,2.6,6.5,1.4,2.1,4.3,2,0,1179,0,0,45,46,54,90,6,3,1147,560,460,2,0,2,5,6,1,458,16,-2.05509,57.28769191,192.3572,12.17391304,6,12,115,6.4,25,25,39,25,100,,,,,,,,,,1,399666.3,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,6,4,0,6,8,8,5,56.30419277,5,47,47,4,-3,11,-1,11,46,2,5,4,14,52,2,65,56,55,57,53,49,54,48,54,61,50,6,10.03023,0.6666667,12,4,70,1,2019106702,1,22112190602,7,22112120602,3,22109250603,8,0,0,0,0,22203060603,8,2,2,0,0,18.3,0.04371585,2.2,4.7,18.2,2.3,4.6,17.3,6,0,1118,0,0,50,41,48,10,3,3,1081,560,502,-4,0,4,9,9,1,506,16,10.16235,70.40845576,143.5438,11.15537849,0,94,88,17,6,6,39,6,75,,,,,,,,,,2,89661.3,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,10,6,0,4,9,9,9,51.2917785,9,39,42,11,3,8,3,5,42,9,8,10,4,39,9,65,56,55,57,61,65,58,64,48,50,46,11,41.21735,0.8,6,3,50,10,2019104696,1,22112180604,2,22110090505,15,0,0,0,0,0,0,22202270602,13,2,1,0,0,11.7,0.06837607,1.9,4.1,13.5,2.3,4,19.3,8,0,1188,0,3,13,42,48,67,2,3,1076,530,492,4,0,6,9,21,1,488,16,-0.1115509,49.90686993,0,10.77235772,9,41,85,12.7,1,1,39,1,50,,,,,,,,,,2,22827.5,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,1,1,0,8,10,10,8,53.15319189,7,42,45,7,2,9,3,4,45,6,7,10,9,47,6,51,51,57,50,52,56,48,54,50,52,55,3,33.78795,0.9333333,10,3,54,7,2019104222,1,22111130504,6,22110230405,13,22110030605,12,0,0,0,0,22202051001,9,7,3,0,0,42.9,0.01864802,6.4,15.1,45.1,5.3,11.9,25.9,10,0,1173,0,2,53,43,47,67,3,3,1005,540,474,4,0,12,15,17,0,470,15,0.9239044,53.5096933,97.02852,11.39240506,2,122,154,41.7,2,2,39,2,75,,,,,,,,,,1,40125.2,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,14,8,0,10,11,11,10,50.09919914,10,38,43,9,4,6,-1,12,42,10,10,4,4,39,9,45,39,39,36,39,40,36,36,46,51,50,6,65.93062,0.3333333,3,2,59,4,2019104787,1,22110310401,14,22110100403,10,22109120603,16,0,0,0,0,22202270602,2,9,0,0,0,56.7,0.01410935,6,14.1,53.9,4.9,11.8,18.3,7,0,1085,0,0,39,48,54,90,3,3,1153,560,530,2,0,5,7,21,1,528,15,5.726183,59.34955181,115.952,10.56603774,2,119,48,52.1,1,1,39,1,75,,,,,,,,,,2,15176.3,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,2,2,0,13,12,12,6,52.00211244,8,44,45,8,5,4,8,1,45,7,12,15,9,48,4,54,62,56,61,47,37,44,35,49,51,57,1,38.16464,0.8,9,3,54,7,2019102399,1,22112180607,12,22110170403,1,22109260603,11,22109040402,12,22107240402,7,22201150605,13,2,1,0,0,310.2,0.002578981,32.5,78.8,272.6,24.6,63.9,27.7,11,0,1183,0,3,47,53,47,67,6,3,1043,530,492,10,-200,14,15,26,0,482,18,1.585456,53.96002774,162.063,10.77235772,8,59,159,268,2,2,39,2,100,,,,,,,,,,2,28579.5,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,9,5,0,11,13,13,15,37.06395045,15,29,39,15,-4,14,-3,14,38,15,2,2,1,30,15,45,31,55,31,57,60,59,59,29,34,50,6,7.692307,0.6666667,14,4,37,14,2019102996,1,22112180605,5,0,0,0,0,0,0,0,0,22201300502,1,2,1,0,0,164.4,0.00486618,17.1,41.2,194.8,16.8,47.7,33.2,15,0,1192,0,3,54,44,48,10,1,3,408,530,526,2,-200,12,13,25,0,524,13,0,0,0,10.07604563,0,83,185,179,0,1,39,1,25,,,,,,,,,,1,0,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,3,2,0,14,14,14,11,46.91236986,14,35,42,12,0,10,3,6,42,12,6,10,4,38,11,60,66,56,65,45,27,43,26,42,56,46,11,38.94026,0.9333333,7,3,36,15,2019107054,1,22112180604,7,22111210501,12,22110230502,2,22109260604,5,0,0,22201305401,9,2,4,0,0,330.3,0.002422041,24.6,59.5,211.6,25.9,68.4,28.2,12,0,1029,0,0,31,38,47,67,4,3,392,560,480,0,0,14,11,35,1,480,16,-5.262827,36.31543192,72.84747,11.66666667,3,86,170,97.3,0,1,39,1,100,,,,,,,,,,1,3919.4,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050603,4,3,0,15,15,15,14,47.04948012,13,30,41,14,-5,15,1,9,40,14,1,7,2,32,13,49,54,47,52,43,43,49,41,42,47,50,6,8.880818,0.4,13,4,41,13,2019101138,1,22109260603,10,22109050402,2,22108070201,9,22108010201,6,22107110306,2,22201150605,5,14,0,0,0,559.8,0.001429082,61.3,149,397.8,44,108.6,31.4,14,0,1153,0,0,51,37,47,10,5,3,1035,560,444,8,0,14,13,25,0,436,14,-2.494566,40.81168871,111.7894,12.61261261,2,114,187,404.6,0,1,39,1,100,,,,,,,,,,2,4198.2,22201050603,1800,1,1,3,6,,12,703,3歳 未勝利,24,15,1,1,68.12867851,0,49,0.4705882,3,54,0.1860465,2,56,0.1111111,1,70.02428,0,3,0,15,1,1,0,0,3,46,6.938505,53,7.543958,50.4,53,53,0.6,1621827,104,,70
22201050604,5,5,0,3,1,1,8,52.35581888,8,44,49,8,2,8,7,11,47,8,2,1,3,44,8,42,62,49,58,31,35,34,30,50,,,1,0,0.5454546,0,0,52,7,2019101274,1,0,0,0,0,0,0,0,0,0,0,22204020905,8,0,0,630,190,6.3,0.1269841,1.6,2.6,5.6,1.5,2.1,9,8,0,5525,0,0,41,53,48,10,0,3,1098,560,542,0,0,0,0,0,0,0,0,0,0,0,10.33210332,0,76,54,5.3,9,9,11,9,,,,,,,,,,,1,39032.3,22201050604,1800,1,1,4,6,,12,701,3歳 新馬,24,11,1,1,56.93791798,11,51,0.4705882,3,51,0.1428571,4,44,0.1269841,8,62.78209,0,3,0,11,1,1,0,0,0,50.2,3.926599,52.3,1.454184,48.9,52.3,52.3,0.9,446165.1,99,,
22201050604,6,6,0,1,2,2,3,53.06334912,4,51,49,5,7,6,10,2,47,5,6,10,3,45,3,60,66,56,65,54,56,60,55,55,,,1,0,0.1818182,0,0,53,1,2019102810,1,0,0,0,0,0,0,0,0,0,0,22201151001,8,0,0,0,120,1.7,0.4705882,1.1,1.3,1.9,1.2,1.4,7.8,4,0,1170,0,0,44,48,48,10,0,3,1110,560,490,0,0,0,0,0,0,0,0,0,0,0,11.42857143,0,5,8,1.9,11,11,11,11,,,,,,,,,,,2,47505,22201050604,1800,1,1,4,6,,12,701,3歳 新馬,24,11,1,1,56.93791798,11,51,0.4705882,3,51,0.1428571,4,44,0.1269841,8,62.78209,0,3,0,11,1,1,0,0,0,50.2,3.926599,52.3,1.454184,48.9,52.3,52.3,0.9,446165.1,99,,
22201050604,10,8,0,9,3,3,10,52.54979728,7,41,47,10,2,7,7,10,45,11,2,1,1,39,11,38,41,37,37,54,61,56,60,52,,,1,0,0.3636364,0,0,52,7,2019101900,1,0,0,0,0,0,0,0,0,0,0,22202270602,1,0,0,0,450,31.3,0.02555911,4.2,7.4,32.7,4.2,8.6,8.7,7,0,5386,0,0,54,37,54,10,0,3,1132,560,518,0,0,0,0,0,0,0,0,0,0,0,10.81081081,0,8,114,30.5,9,9,11,9,,,,,,,,,,,2,41232,22201050604,1800,1,1,4,6,,12,701,3歳 新馬,24,11,1,1,56.93791798,11,51,0.4705882,3,51,0.1428571,4,44,0.1269841,8,62.78209,0,3,0,11,1,1,0,0,0,50.2,3.926599,52.3,1.454184,48.9,52.3,52.3,0.9,446165.1,99,,
